"gene","all15_adjusted_technique_logFC","all15_adjusted_technique_FDR","fresh11_logFC","fresh11_FDR","fresh_no_prior_treatment_logFC","fresh_no_prior_treatment_FDR"
"OSM",0.0938948700823242,0.983894524124084,0.181661106672705,0.707016966668684,0.154226516074011,0.762694170689092
"GAL3ST1",-0.246040735825931,0.961303592323787,-0.15198152563503,0.923054773439819,-0.274987312658381,0.852402427152772
"TCN2",0.308157621371922,0.847763278066247,0.223069397518303,0.779117741632649,0.392108701319919,0.62915730044559
"OSBP2",-0.489245180188784,0.844246272414761,-0.277257358231758,0.848123562433291,-0.39521784535694,0.723116381892166
"TUG1",-0.236874655184572,0.71444637324098,-0.185715715269596,0.602584390525497,-0.245752226709466,0.461593118428979
"SMTN",-0.0450869213235408,0.988098841947966,-0.107492480597861,0.903162098034093,-0.204076037328743,0.793445620891167
"SELENOM",-0.179538349149003,0.975727322813314,-0.0094572908272724,0.982567521584643,-0.0649616763778531,0.902643232023022
"PIK3IP1",0.263729203349973,0.842460010275105,0.117344676741559,0.860287205518009,0.147563257302991,0.831360919836853
"PRR14L",-0.128128329358629,0.871146086444017,-0.0695483089951623,0.842672795585042,-0.0814644654731756,0.830475265950106
"YWHAH",0.00689689025929172,0.994202951143564,-0.00571995913542952,0.994111893424054,-0.00786465824080191,0.995031168540369
"RTCB",0.352942664728793,0.628902509076854,0.266162795749547,0.567754820711177,0.324884717536888,0.502162328288884
"FBXO7",0.202608196022033,0.700393778780536,0.118076729990991,0.707016966668684,0.124545935358814,0.702430088102267
"TIMP3",-0.551786688413395,0.871146086444017,-0.442420362951743,0.73101121462528,-0.567577571728539,0.646743640939101
"LARGE1",0.0753019719530694,0.986740807946813,0.139258457918611,0.916199047574657,0.0564097632801225,0.973105703420348
"HMGXB4",0.0788719576740542,0.906869631745234,0.0600207185903766,0.848123562433291,0.115216317357274,0.67262133082449
"MCM5",0.273695395756758,0.695012064214002,0.210617953817686,0.6118955526808,0.18803908851725,0.679131007082978
"APOL6",0.100907526841938,0.945421051661546,0.0427137686140631,0.95050569742153,0.0422092256583125,0.955892342072672
"RBFOX2",-0.161106770592168,0.946978282166981,-0.0826130713886202,0.95050569742153,-0.286198529202246,0.771047052446169
"APOL1",0.0774918161275697,0.969952634197529,0.0562497419706016,0.939836319316327,0.00698135376363141,0.994458394354299
"MYH9",0.0953709069178851,0.891164357084993,0.0542345515897251,0.864685040098482,0.0520035825170988,0.885985150021141
"TXN2",0.204428243463015,0.781913752028351,0.16367393514889,0.607426835575097,0.204096378406163,0.537389610915761
"EIF3D",0.219066382676136,0.802175895468196,0.172686396637748,0.711331071049251,0.265340014528123,0.538950023623525
"NCF4",0.0605651716406333,0.97333750941677,0.108032888960966,0.824951711941929,0.10531482160105,0.846522754089938
"TST",0.140178895242493,0.971451837798876,0.0665435924645869,0.868174781132898,0.079533140030607,0.866325158331465
"MPST",0.42652294406141,0.713703084504335,0.25699048399475,0.565951168967911,0.324957740816291,0.454646209978998
"RAC2",0.0452652010977051,0.975727322813314,0.0689655928258441,0.882796185416272,-0.0166853893415584,0.977376091810998
"CDC42EP1",0.267791623644509,0.945421051661546,0.179867629999362,0.892452868202711,0.0866784474146073,0.957562802791205
"LGALS2",-0.409141697845057,0.903608037062864,-0.261102244477144,0.864337719886705,-0.397754336627505,0.800620242004125
"GGA1",0.032544890931934,0.986243996198961,0.0382007200317944,0.942866865475612,0.0198714283477336,0.976949166476538
"LGALS1",0.028097421835881,0.994202951143564,0.110696174821537,0.823408681057155,0.105605788610048,0.868137401116203
"TRIOBP",0.12071758699727,0.882264046366445,0.0983128184026534,0.788693774988558,0.0875401028271387,0.843605314111334
"H1F0",-0.186084615151816,0.845995942306838,-0.143564491408286,0.73101121462528,-0.281796603111467,0.470146306281723
"EIF3L",0.138156350078995,0.842482482599777,0.101748840465929,0.763807426580721,0.0920484873789499,0.806607829258762
"POLR2F",0.0467877407288474,0.969952634197529,0.0344339614996565,0.932170250157574,0.0220051083917553,0.967721224174756
"SOX10",-0.427563482086848,0.923760136581755,-0.360148783445589,0.802405079216957,-0.49761339507344,0.661311727667947
"MAFF",0.28543865603271,0.86918309088418,0.195096010338794,0.603662557624495,0.123432112440454,0.732182402937651
"TMEM184B",-0.0422953489806143,0.981591124418352,-0.0332842992913022,0.958111666427061,-0.120057367306183,0.819404388860613
"CSNK1E",0.0385413934028315,0.969952634197529,0.0342947623584015,0.923054773439819,0.00846347466245147,0.986609483185373
"KDELR3",0.171099006648297,0.961303592323787,0.187436506451006,0.888509687831256,0.277471797471285,0.849865711971539
"DDX17",-0.00585081216481884,0.993039382491997,-0.00183614857882416,0.996049574432636,0.00221876651035189,0.997113640321465
"TOMM22",0.157116906396437,0.967203858991469,0.157311334764558,0.680554703992045,0.216418705329839,0.455729469688749
"JOSD1",0.0129651549827888,0.990850390543415,0.0518327564866274,0.908487932460696,0.0375696903927743,0.945137784813934
"SUN2",0.0679164982825484,0.951610900208567,0.034103884114804,0.948677179787356,-0.0415084621800455,0.933496339884598
"CBX6",0.0160522525856792,0.989020511532505,-0.00215502005054956,0.996322269070203,-0.0488472416344879,0.932604915803144
"APOBEC3A",-0.286669207580153,0.923602803613446,-0.234564937988189,0.842762032919684,-0.256676662085768,0.835540631784637
"APOBEC3C",0.11837347566487,0.937120241257205,0.0420768885073674,0.925773221047207,0.0608674783384089,0.902419045647928
"APOBEC3G",0.164853486259466,0.885213448640826,0.149081332518531,0.756994960881992,0.164345181786858,0.732482954843668
"PDGFB",-0.473662773796945,0.687572309746874,-0.33326954285339,0.602584390525497,-0.438451611319084,0.459784938542081
"RPL3",0.410156625756564,0.878979008836662,0.258803135102383,0.565951168967911,0.35229822432881,0.376391918003978
"SYNGR1",0.386617235422353,0.790872788088734,0.314576698113927,0.539909812541728,0.32534349945818,0.376391918003978
"ATF4",-0.0474049542960091,0.969952634197529,-0.0526990373679315,0.892762432719831,-0.119859004117196,0.756813122295849
"RPS19BP1",0.148928491007766,0.969952634197529,0.177959843812325,0.565951168967911,0.206688435081652,0.514053514355839
"GRAP2",0.376364796312601,0.937120241257205,0.257060641702437,0.897123059066415,0.215549244295859,0.919542522552017
"FAM83F",0.223104343477705,0.972446518765152,0.171341407455738,0.941264598661626,0.0521744896271517,0.981938514455922
"TNRC6B",-0.258119118936836,0.633461558848371,-0.193747388642283,0.539909812541728,-0.246895359652731,0.437992645675782
"MRTFA",0.103228193500961,0.895362634494784,0.0965465809317875,0.746995097085364,0.0812757541476499,0.811438752279164
"ST13",0.205780892761639,0.838228110296931,0.0898719638386517,0.809613917200381,0.110690940736659,0.8015908668539
"RBX1",0.0619086889475688,0.968529247878935,0.058262231032128,0.867775140580767,0.0825008530543086,0.829693864168436
"EP300",-0.0927491785064846,0.903608037062864,-0.0660854976252508,0.820756688134211,-0.125405323620417,0.676558239680475
"CHADL",0.242741053347093,0.952093474531886,0.17448871398062,0.760680584402353,0.24571968368455,0.702012842855109
"RANGAP1",0.15663640780016,0.847164208899954,0.0945148218827196,0.789033965113073,0.0901331036749414,0.837429769891498
"TOB2",-0.0140834163060791,0.989020511532505,0.0100913858627438,0.979604676020827,-0.0553069296747828,0.893012492381287
"ACO2",0.226716440848872,0.700393778780536,0.189850908809369,0.576665106359631,0.180880502014373,0.599116449593747
"PMM1",0.240515265992359,0.880798283443905,0.172048166932067,0.695949015837307,0.176453882907443,0.732182402937651
"XRCC6",0.178511909927027,0.674893276948019,0.143238402467913,0.576859503928985,0.163185245334653,0.53343481555173
"SNU13",0.0903290799503372,0.937120241257205,0.122013759275382,0.703986373319257,0.153802350951118,0.661047764554629
"SREBF2",-0.46169356624668,0.655064704728957,-0.33092891364913,0.567636892317067,-0.458902679167717,0.373822622740088
"CENPM",-0.163175654946469,0.949856883601131,-0.0531259602770551,0.963675564531743,-0.186426139826569,0.864197227365133
"SEPTIN3",-0.822739917337446,0.659564394798225,-0.59302436175295,0.593504960339697,-0.720243697260321,0.532375425977128
"WBP2NL",-0.596945404977007,0.620497879203569,-0.416563810198302,0.567754820711177,-0.509367629780207,0.455729469688749
"NAGA",0.146645405066569,0.831586301123345,0.087918154591459,0.774038913251,0.0702019551382317,0.846522754089938
"SMDT1",-0.0223922399591303,0.993039382491997,0.0178703389578359,0.975491710400042,-0.0346537156674409,0.945137784813934
"NDUFA6",0.0860871453133908,0.975727322813314,0.0656336636213455,0.864337719886705,0.0325513215893941,0.940021000624202
"Z93241.1",-0.455267767363307,0.812297558078514,-0.3797801291381,0.567636892317067,-0.637475896181505,0.241248040103115
"CYB5R3",0.213142505986329,0.695012064214002,0.141422960804644,0.640296170376593,0.139809022038852,0.618310367784815
"ARFGAP3",0.187882075256796,0.838634498242165,0.130046896776708,0.73101121462528,0.153075861485364,0.695326217239244
"PACSIN2",0.184763782693362,0.743641475921582,0.161607485967984,0.576859503928985,0.150349682806615,0.617670448466621
"TSPO",0.124112074328855,0.975727322813314,0.156471503519752,0.707016966668684,0.165386329231526,0.707904720421566
"PARVB",0.222600837920755,0.848228309522531,0.213891181451865,0.577660339563635,0.285722382480708,0.427789007407824
"PARVG",0.100760930494249,0.871101737531254,0.0789720799786162,0.755206261592226,0.0598310493774419,0.863234515762321
"AL031595.2",0.20807779592041,0.904398347047516,0.196503831625658,0.756801218738335,0.258426635178482,0.63801791564725
"PRR5",0.0630567377142471,0.987165551409643,0.0826455608207195,0.935848509013914,0.0159468846759493,0.990323971235893
"NUP50",0.0482242440375095,0.965429829577843,0.0481010849798823,0.903162098034093,0.0538886248079778,0.899181418189796
"KIAA0930",0.201259297415165,0.767397326336059,0.130041406337833,0.726740732682649,0.109082092352884,0.812456792848887
"FAM118A",0.0671326835510643,0.987168661761228,0.105615794949164,0.942268455146897,0.508079023513198,0.526483868522985
"FBLN1",-0.299517169941111,0.968529247878935,-0.34021122549393,0.891507633403955,-0.547808831395309,0.780815890200692
"ATXN10",0.193199498518165,0.795440606734161,0.166095337237003,0.661230810191131,0.208217203262899,0.56203033984372
"MIRLET7BHG",0.142234565608903,0.937120241257205,0.131432671727403,0.865887045284762,0.104565935925005,0.890212025354256
"PPARA",0.108464419026335,0.933760103374907,0.0856391462341551,0.877318442258331,0.0547781559163283,0.934885915925458
"GTSE1",0.455363603243072,0.76063344310174,0.388678593738374,0.655516967718768,0.364016557179404,0.689815711048353
"AL118516.1",-0.136714747479577,0.923535871787432,-0.103566509297352,0.84980603096362,-0.223028473590952,0.659522181455106
"TBC1D22A",0.0957674426745978,0.923602803613446,0.079068619328505,0.845169358064318,0.0429809920273432,0.93637900575043
"TAFA5",-0.839779677981142,0.790872788088734,-0.673061989281365,0.643921980573827,-0.861962988425127,0.492865920176733
"C22orf34",0.0149015519108592,0.990850390543415,-0.0109124073391469,0.987852510451791,-0.0950538501785628,0.895052708335
"CRELD2",0.238965362293304,0.684238272206636,0.19010770488585,0.565951168967911,0.194447577562194,0.56122308555548
"PIM3",0.286955328406816,0.831586301123345,0.216798646869795,0.712661164701235,0.150649640591643,0.82591843900154
"TRABD",0.382767657996895,0.654027551099472,0.300070057670419,0.567754820711177,0.312696570467586,0.575155536539861
"PLXNB2",0.0970383388678235,0.92417531528931,0.0588210713771155,0.893945927996825,0.00770888745654988,0.989193131684562
"PPP6R2",-0.261940112959856,0.665272381593737,-0.160926649086802,0.602584390525497,-0.241609120833642,0.441384111538575
"LMF2",0.269004682374514,0.684238272206636,0.199773657948172,0.6118955526808,0.210761159348594,0.639972620212142
"SCO2",0.136860938728748,0.943948314842885,0.178052100306539,0.695474235878513,0.207786009572748,0.651885931938153
"TYMP",0.571416591300887,0.620497879203569,0.467354698328081,0.539909812541728,0.636241826976236,0.298058004677488
"ODF3B",0.371887835787942,0.78188709116895,0.323277658163896,0.588872946205183,0.387072540687541,0.540045864690696
