"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
278,0.0805943178004553,"Down",0.590373998586106,0.999769115486285,"GO:0006281","DNA repair"
46,0.0906866435754264,"Up",0.590726362244886,0.999769115486285,"GO:0007368","determination of left/right symmetry"
15,0.115817804793042,"Up",0.59090994099013,0.999769115486285,"GO:1904861","excitatory synapse assembly"
401,0.0361286492442225,"Down",0.591229828900425,0.999769115486285,"GO:0045859","regulation of protein kinase activity"
16,0.019474160176552,"Down",0.591729281869983,0.999769115486285,"GO:0045214","sarcomere organization"
23,0.0713677335683775,"Up",0.592037163258785,0.999769115486285,"GO:1901185","negative regulation of ERBB signaling pathway"
66,0.0421909453116254,"Down",0.592126326759944,0.999769115486285,"GO:1990823","response to leukemia inhibitory factor"
15,0.119121756934143,"Up",0.592610380356292,0.999769115486285,"GO:0090670","RNA localization to Cajal body"
15,0.119121756934143,"Up",0.592610380356292,0.999769115486285,"GO:0090671","telomerase RNA localization to Cajal body"
15,0.119121756934143,"Up",0.592610380356292,0.999769115486285,"GO:0090672","telomerase RNA localization"
15,0.119121756934143,"Up",0.592610380356292,0.999769115486285,"GO:0090685","RNA localization to nucleus"
15,0.119121756934143,"Up",0.592610380356292,0.999769115486285,"GO:1904872","regulation of telomerase RNA localization to Cajal body"
287,0.0452230054958073,"Down",0.592986719716245,0.999769115486285,"GO:0007015","actin filament organization"
41,0.120113638407805,"Down",0.593118343444588,0.999769115486285,"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway"
63,0.049963479362985,"Down",0.593440110288816,0.999769115486285,"GO:0033627","cell adhesion mediated by integrin"
173,0.0477240975366463,"Down",0.593552248811113,0.999769115486285,"GO:0030217","T cell differentiation"
21,0.0460270145669969,"Up",0.594080456161084,0.999769115486285,"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol"
23,0.0336036575276731,"Up",0.594114646415911,0.999769115486285,"GO:0009167","purine ribonucleoside monophosphate metabolic process"
288,0.0544098519343026,"Down",0.594130437480667,0.999769115486285,"GO:0016049","cell growth"
26,0.156202691151994,"Up",0.594184690796075,0.999769115486285,"GO:1902003","regulation of amyloid-beta formation"
38,0.108934474821633,"Up",0.594283805096996,0.999769115486285,"GO:0072666","establishment of protein localization to vacuole"
92,0.0526544095585443,"Up",0.594304064444809,0.999769115486285,"GO:1903052","positive regulation of proteolysis involved in protein catabolic process"
15,0.14664115015735,"Up",0.594472209042453,0.999769115486285,"GO:0045672","positive regulation of osteoclast differentiation"
120,0.0399965135974133,"Down",0.594565333427482,0.999769115486285,"GO:0048738","cardiac muscle tissue development"
27,0.0373246406170397,"Down",0.594602704687757,0.999769115486285,"GO:0040001","establishment of mitotic spindle localization"
30,0.0905983072449838,"Down",0.595070396663021,0.999769115486285,"GO:0051972","regulation of telomerase activity"
45,0.0635841488767625,"Down",0.595102522483803,0.999769115486285,"GO:0055006","cardiac cell development"
43,0.0303862320642989,"Down",0.595213932230571,0.999769115486285,"GO:0021954","central nervous system neuron development"
243,0.0444992058940201,"Down",0.59545591545136,0.999769115486285,"GO:0030098","lymphocyte differentiation"
16,0.0722963379625446,"Up",0.596268745567696,0.999769115486285,"GO:0045589","regulation of regulatory T cell differentiation"
439,0.0374433477252362,"Down",0.596755469730896,0.999769115486285,"GO:0070848","response to growth factor"
281,0.0487914752237884,"Up",0.596756422026107,0.999769115486285,"GO:0005975","carbohydrate metabolic process"
68,0.0233545440069652,"Down",0.597550129181013,0.999769115486285,"GO:0043535","regulation of blood vessel endothelial cell migration"
22,0.00935470600335774,"Down",0.597677116510253,0.999769115486285,"GO:0051491","positive regulation of filopodium assembly"
20,0.0836695229760936,"Down",0.597804525356851,0.999769115486285,"GO:1901797","negative regulation of signal transduction by p53 class mediator"
53,0.0458382966347879,"Up",0.598673803895371,0.999769115486285,"GO:0051851","modulation by host of symbiont process"
27,0.152611314250438,"Up",0.59882771405516,0.999769115486285,"GO:0090114","COPII-coated vesicle budding"
171,0.030874425757403,"Down",0.599154949817004,0.999769115486285,"GO:0051348","negative regulation of transferase activity"
65,0.0717474899912297,"Down",0.59923174358707,0.999769115486285,"GO:1903321","negative regulation of protein modification by small protein conjugation or removal"
157,0.0255498599434953,"Down",0.599271512000665,0.999769115486285,"GO:0050730","regulation of peptidyl-tyrosine phosphorylation"
194,0.0623498260055235,"Down",0.599666997843124,0.999769115486285,"GO:0007059","chromosome segregation"
53,0.0887682780162381,"Up",0.599789729068475,0.999769115486285,"GO:0010507","negative regulation of autophagy"
72,0.0407051615234794,"Up",0.59983832317519,0.999769115486285,"GO:0046467","membrane lipid biosynthetic process"
21,0.0786634289879123,"Up",0.59987327062896,0.999769115486285,"GO:0010665","regulation of cardiac muscle cell apoptotic process"
51,0.0505036695392726,"Up",0.600026526776459,0.999769115486285,"GO:0016239","positive regulation of macroautophagy"
110,0.0563309407738568,"Down",0.600329367215392,0.999769115486285,"GO:0048015","phosphatidylinositol-mediated signaling"
146,0.0534855340344508,"Up",0.600698382474793,0.999769115486285,"GO:0097191","extrinsic apoptotic signaling pathway"
34,0.036427182680419,"Up",0.600713818774137,0.999769115486285,"GO:0050918","positive chemotaxis"
96,0.0719131226216415,"Down",0.600762892278793,0.999769115486285,"GO:2001022","positive regulation of response to DNA damage stimulus"
109,0.0420373714562646,"Down",0.600914788345646,0.999769115486285,"GO:1901991","negative regulation of mitotic cell cycle phase transition"
25,0.0611501405563073,"Down",0.601729899913637,0.999769115486285,"GO:0001953","negative regulation of cell-matrix adhesion"
23,0.0463523311696114,"Up",0.601939525357542,0.999769115486285,"GO:0044275","cellular carbohydrate catabolic process"
20,0.0257534396407869,"Up",0.602222912467057,0.999769115486285,"GO:0030279","negative regulation of ossification"
41,0.0414916053583563,"Down",0.602641812791298,0.999769115486285,"GO:0046928","regulation of neurotransmitter secretion"
19,0.109155627869677,"Down",0.602947688810929,0.999769115486285,"GO:0002369","T cell cytokine production"
19,0.109155627869677,"Down",0.602947688810929,0.999769115486285,"GO:0002724","regulation of T cell cytokine production"
150,0.0439747493172906,"Up",0.602967206833305,0.999769115486285,"GO:0002449","lymphocyte mediated immunity"
32,0.0325081681913694,"Up",0.603305803258838,0.999769115486285,"GO:0060193","positive regulation of lipase activity"
26,0.026245211283308,"Down",0.603364854632584,0.999769115486285,"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation"
15,0.0460064230551178,"Down",0.60409519759202,0.999769115486285,"GO:1900120","regulation of receptor binding"
156,0.0355091344053574,"Down",0.604295514807518,0.999769115486285,"GO:0019932","second-messenger-mediated signaling"
180,0.034770968386961,"Down",0.604509977286609,0.999769115486285,"GO:0032943","mononuclear cell proliferation"
88,0.0431811931711023,"Down",0.604722920377128,0.999769115486285,"GO:0099504","synaptic vesicle cycle"
89,0.0394891317789806,"Down",0.604793054118211,0.999769115486285,"GO:0048660","regulation of smooth muscle cell proliferation"
61,0.0714571098724492,"Up",0.60481323545179,0.999769115486285,"GO:0000422","autophagy of mitochondrion"
61,0.0714571098724492,"Up",0.60481323545179,0.999769115486285,"GO:0061726","mitochondrion disassembly"
23,0.0346055481279366,"Up",0.605845010671311,0.999769115486285,"GO:0060317","cardiac epithelial to mesenchymal transition"
56,0.0536270032419026,"Down",0.606219508708802,0.999769115486285,"GO:1902749","regulation of cell cycle G2/M phase transition"
18,0.0164187395420413,"Down",0.606264351435454,0.999769115486285,"GO:0045932","negative regulation of muscle contraction"
66,0.0349173221702313,"Up",0.606508441980376,0.999769115486285,"GO:0006633","fatty acid biosynthetic process"
118,0.0327647380108964,"Up",0.606782205723033,0.999769115486285,"GO:0050679","positive regulation of epithelial cell proliferation"
49,0.0318371001760024,"Down",0.606997569552131,0.999769115486285,"GO:1901379","regulation of potassium ion transmembrane transport"
16,0.131698640099068,"Up",0.607356351617856,0.999769115486285,"GO:0001916","positive regulation of T cell mediated cytotoxicity"
44,0.043609294369261,"Up",0.608110524956124,0.999769115486285,"GO:0080164","regulation of nitric oxide metabolic process"
21,0.102951909157957,"Up",0.608329113035864,0.999769115486285,"GO:0042311","vasodilation"
45,0.0162078450718884,"Down",0.608428226439414,0.999769115486285,"GO:0062014","negative regulation of small molecule metabolic process"
70,0.0747179907141338,"Up",0.608452491483668,0.999769115486285,"GO:0062207","regulation of pattern recognition receptor signaling pathway"
28,0.113751585133558,"Down",0.609416370962695,0.999769115486285,"GO:1904358","positive regulation of telomere maintenance via telomere lengthening"
178,0.1382669319686,"Down",0.609479907645754,0.999769115486285,"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
178,0.1382669319686,"Down",0.609479907645754,0.999769115486285,"GO:0000398","mRNA splicing, via spliceosome"
39,0.11263035045188,"Up",0.609864983647656,0.999769115486285,"GO:0042987","amyloid precursor protein catabolic process"
92,0.0418688768113934,"Down",0.61024544750031,0.999769115486285,"GO:0048659","smooth muscle cell proliferation"
27,0.0249151189016531,"Up",0.610609181447238,0.999769115486285,"GO:0060976","coronary vasculature development"
19,-0.000666617594019869,"Up",0.610901156564051,0.999769115486285,"GO:0048806","genitalia development"
41,0.0553878425703168,"Down",0.611073956785653,0.999769115486285,"GO:0006094","gluconeogenesis"
16,0.0342266085781391,"Down",0.611544488446055,0.999769115486285,"GO:0019098","reproductive behavior"
190,0.0738190827799358,"Down",0.612003303798008,0.999769115486285,"GO:0034504","protein localization to nucleus"
19,0.0376639850561944,"Down",0.61220378404943,0.999769115486285,"GO:0098703","calcium ion import across plasma membrane"
209,0.0387273292635606,"Down",0.612710233823789,0.999769115486285,"GO:1901653","cellular response to peptide"
71,0.0650736093246894,"Up",0.612839740535159,0.999769115486285,"GO:0002377","immunoglobulin production"
27,0.115182479424856,"Up",0.612842869983168,0.999769115486285,"GO:0098781","ncRNA transcription"
105,0.0206282344256859,"Down",0.612920622093571,0.999769115486285,"GO:0044703","multi-organism reproductive process"
173,0.0797064851574528,"Down",0.613131683106531,0.999769115486285,"GO:0051054","positive regulation of DNA metabolic process"
411,0.0479776648735337,"Up",0.613157359021156,0.999769115486285,"GO:0045087","innate immune response"
420,0.0795834642643215,"Down",0.614148432620806,0.999769115486285,"GO:0016567","protein ubiquitination"
19,0.0087008311445116,"Up",0.614845823894462,0.999769115486285,"GO:0032148","activation of protein kinase B activity"
158,0.0622339976954814,"Down",0.614895013021178,0.999769115486285,"GO:0098813","nuclear chromosome segregation"
109,0.0349594839731957,"Down",0.614964746291988,0.999769115486285,"GO:0051216","cartilage development"
162,0.0340315468462187,"Up",0.614965020078555,0.999769115486285,"GO:0031349","positive regulation of defense response"
298,0.038540600888571,"Down",0.615115848213366,0.999769115486285,"GO:0051249","regulation of lymphocyte activation"
223,0.0517230099415022,"Down",0.61550676839383,0.999769115486285,"GO:0032535","regulation of cellular component size"
51,0.0359989735596406,"Up",0.615656752892384,0.999769115486285,"GO:0006809","nitric oxide biosynthetic process"
39,0.0495694616800009,"Down",0.61567440327487,0.999769115486285,"GO:0008589","regulation of smoothened signaling pathway"
16,0.030821406081032,"Up",0.615774830462134,0.999769115486285,"GO:0000002","mitochondrial genome maintenance"
62,0.0414416897054197,"Up",0.616020269808298,0.999769115486285,"GO:0050953","sensory perception of light stimulus"
