"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0051651",0.00164184779404677,0.0308957376803311,0.45505986738723,0.357277538176393,1.60660721069474,136,"HK1;GSTO1;CCL19;CALR;HSPA5;MCOLN1;ARL2;PTPN6;SLC8B1;TWF2;CYBA;CALM3;OS9;SCIN;GPAA1;HEXA;GAA;BAX;MCOLN3;CORO1A;LIME1;RER1;PARK7;SRI;GSN;FTL;CHCHD10;LCK;TMSB10;TSPO;FKBP1A;PTK2B;PINK1;ATG5;RASA3;TMEM38B;KDELR2;PML;PDPK1;PAFAH1B1;KDELR1;LHCGR;HTT;DBN1;HSP90B1;RANGAP1;PDE4D;THY1","maintenance of location in cell"
"GO:0051653",0.399361022364217,0.750137488246972,0.0791316651768349,0.29790662211787,1.04409877289944,36,"CFL1;DYNLT1;PLK1;NSFL1C;NDC80;MAP4;PAFAH1B1;HTT;DCTN1;SPIRE1;MAPRE1;DYNC1H1;UBXN2B;MYH9","spindle localization"
"GO:0051654",0.974832214765101,0.996909345225274,0.0387962208304479,0.191488262787456,0.579897590327545,19,"MAP1B;ARMCX3;NECTIN2;ACTR10;HSBP1;UCHL1","establishment of mitochondrion localization"
"GO:0051656",0.00493305527723996,0.0654562404686665,0.407017918923954,0.291246894232917,1.40663833188968,240,"STXBP2;LGALS9;TCIRG1;BLOC1S2;NUDC;DTNBP1;CFL1;SNX4;EIF6;TMED9;DCTN2;VPS4A;TRAPPC1;RAN;RAB27A;TRAPPC3;KIF5B;SNF8;FGR;CSNK1D;NPM1;TRAPPC2L;BLOC1S1;VAMP8;KXD1;DYNLT1;UBE2B;SAR1A;TRAPPC10;CHMP2A;MYO1C;STK25;TFG;MAP1B;CDT1;RAB1A;PLK1;TRAPPC5;RAB7A;MYO1G;BORCS7;NSFL1C;NUP62;BOD1;NDC80;PINK1;LMNB1;MYO1E;IL4R;TRAPPC12;MAP4;TMED10;ARFGAP3;EXOC7;AP3S1;TRAPPC4;LAT2;PDPK1;WIPI1;PAFAH1B1;RAB11B;HTT;TMEM230;DCTN1;SYNJ1;SPIRE1;TRAPPC9;TRAPPC6A;DNM2;MAPRE1;CHMP4B;ABCE1;DYNC1H1;TSG101;ARMCX3;CD84;NECTIN2;PDCD6;ADGRE2;BECN1;ACTN4;ACTR10;HSBP1;RABGEF1;GATA2;RPS15;KIF1C;COPS5;UCHL1;UBXN2B;LMNA;TTL;RAB11A;CHMP2B","establishment of organelle localization"
"GO:0051668",0.00022253266778523,0.00627306103658213,0.518848077743792,0.297596318190145,1.49421661173135,375,"RAB34;BSG;ITGB2;GET3;SIL1;EMC3;TOMM40;CIB1;HSPA5;SNX4;RAC1;VAMP5;FLOT1;AP2M1;VPS51;ABI3;YIF1B;TGFB1;MTX1;VPS4A;TIMM10;HSPA4;HRAS;ZDHHC12;SKAP1;RAB13;CALM3;SSR2;AFDN;FIS1;RACK1;ABHD17A;TREM2;ATP1B3;SNX17;RHOG;KIF5B;DENND4C;SNF8;SEC61A1;PDZD11;STX8;BAX;SLC9A3R2;IQSEC2;VPS37B;TIMM13;NDUFA13;CD81;VAMP8;COMMD1;RAB8A;PRKCH;PIK3R1;ATP6AP1;VAMP3;AGRN;FNTA;VTI1B;RAB40B;PPFIA1;MYO1C;ZDHHC3;TIMM8B;TOMM22;RER1;HECTD1;RAMP2;NCF1;SRP14;SRP72;ACTB;GSN;OPTN;TNFRSF1A;RAB7A;GBP1;RDX;EFR3A;OXA1L;LMNB1;NACA;VPS26A;TMBIM1;ARL5A;RFTN1;RAMP1;RAMP3;STX4;EMC7;NAXE;PDPK1;SRP54;TM9SF1;STOM;RAB11B;SSNA1;WDR83OS;CCDC47;GET1;CAMLG;EMC10;VPS29;SNX3;DNM2;RAP1A;EMC6;RAB14;GGA2;SEC61B;SSR3;THY1;CHMP4B;ARL4C;SH3PXD2B;TSPAN14;MESD;EGFR;TMEM59;VPS37A;TSPAN33","localization within membrane"
"GO:0051693",0.137521222410866,0.45729800588993,0.154190966581424,0.393587249345705,1.24718099488157,24,"CAPG;TWF2;CAPZB;SCIN;FLII;GSN;RDX","actin filament capping"
"GO:0051701",0.202095808383234,0.550511349190346,0.115734447701689,0.259949938069656,1.15583393531446,125,"SLC3A2;TNFRSF4;LGALS9;BSG;SLC52A2;FUCA2;VPS4A;TNFRSF14;RPSA;AXL;P4HB;VPS37B;CD81;VAMP8;IFIT1;DYNLT1;CXCR4;CHMP2A;RNASEK;GSN;TYRO3;VAPA;RAB7A;EXOC7;SIVA1;SLC7A1;TRIM5;CTSB;HYAL2;ITGAV;FURIN;SNX3;KPNA3;SCARB2;CHMP4B;TSG101;NECTIN2;EGFR;LGALS1;THOC7;SMPD1","biological process involved in interaction with host"
"GO:0051702",0.775947281713344,0.94689451172714,0.0484087618816951,0.212970075193412,0.828196359226934,59,"GAPDH;CFL1;PSMC3;RRP1B;SMARCB1;SAP30BP;PPIB;HDAC1;VAPA;CSF1R;CHD1;STOM;SMARCA4","biological process involved in interaction with symbiont"
"GO:0051703",0.206896551724138,0.557063725734817,0.151148761385484,-0.384247345950585,-1.2168891815344,19,"EXT1;ATXN1;NLGN4Y;VPS13A;CNTNAP2;PCM1;NRXN1","biological process involved in intraspecies interaction between organisms"
"GO:0051767",0.0861678004535147,0.353506488960891,0.231126709673834,-0.462666010010764,-1.38624067886285,15,"TLR4;LRRK2;EDN1;CCL2;NAMPT;JAK2;MAP2K6","nitric-oxide synthase biosynthetic process"
