"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
71,0.00823292843358964,"Down",0.399511951661752,0.890943112289495,"GO:0008286","insulin receptor signaling pathway"
325,0.0285086723564876,"Down",0.399556573974153,0.890943112289495,"GO:0048812","neuron projection morphogenesis"
20,0.0265762219405416,"Up",0.399587624571039,0.890943112289495,"GO:1903115","regulation of actin filament-based movement"
21,-0.0147871959308308,"Up",0.400037236970773,0.891120567945944,"GO:0055094","response to lipoprotein particle"
16,0.0548603431737507,"Up",0.400347161252531,0.891120567945944,"GO:0009081","branched-chain amino acid metabolic process"
18,0.063109571954761,"Down",0.400389938882443,0.891120567945944,"GO:0051155","positive regulation of striated muscle cell differentiation"
135,0.0243315508888939,"Up",0.400969332390254,0.891695569672641,"GO:0072593","reactive oxygen species metabolic process"
91,0.00648948320567472,"Down",0.40113042117742,0.891695569672641,"GO:0010970","transport along microtubule"
105,0.0141671330282858,"Up",0.402251012046875,0.893649545682518,"GO:0016482","cytosolic transport"
31,0.0432572023096829,"Down",0.40253670860853,0.893747470073802,"GO:1904645","response to amyloid-beta"
38,0.0133860216216845,"Down",0.404314294849352,0.897155714845683,"GO:0042246","tissue regeneration"
162,0.0230044478406125,"Up",0.40473402247145,0.897411243035448,"GO:1903039","positive regulation of leukocyte cell-cell adhesion"
16,-0.0312105250431466,"Down",0.404914670080066,0.897411243035448,"GO:0002209","behavioral defense response"
193,0.010271771524401,"Down",0.405629691070918,0.897525809233071,"GO:0051056","regulation of small GTPase mediated signal transduction"
30,0.0066075866093181,"Down",0.405644602220354,0.897525809233071,"GO:1902017","regulation of cilium assembly"
41,0.0276354333549569,"Up",0.406435903735892,0.897525809233071,"GO:0140029","exocytic process"
25,-0.033097850105339,"Up",0.406936602206464,0.897525809233071,"GO:0097242","amyloid-beta clearance"
18,-0.0360814556717915,"Up",0.406974396995282,0.897525809233071,"GO:0046189","phenol-containing compound biosynthetic process"
23,0.0277722552446666,"Down",0.406983191064762,0.897525809233071,"GO:0034405","response to fluid shear stress"
27,0.00483910029721235,"Down",0.407955775362491,0.897525809233071,"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle"
149,0.0126882398340239,"Down",0.407979055287986,0.897525809233071,"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
66,0.0314717800782035,"Up",0.408187440916671,0.897525809233071,"GO:0051209","release of sequestered calcium ion into cytosol"
39,0.0135449154255203,"Up",0.40829524198796,0.897525809233071,"GO:0060760","positive regulation of response to cytokine stimulus"
39,0.0266585442206829,"Down",0.40852561163668,0.897525809233071,"GO:0045600","positive regulation of fat cell differentiation"
52,0.0156539269927645,"Up",0.408679067430107,0.897525809233071,"GO:0120254","olefinic compound metabolic process"
16,0.0179087506412961,"Down",0.409138155114145,0.897525809233071,"GO:0010830","regulation of myotube differentiation"
96,0.0483923326249023,"Down",0.409379336987817,0.897525809233071,"GO:0007272","ensheathment of neurons"
96,0.0483923326249023,"Down",0.409379336987817,0.897525809233071,"GO:0008366","axon ensheathment"
35,0.0128562428384787,"Down",0.409848383264685,0.897525809233071,"GO:0071868","cellular response to monoamine stimulus"
35,0.0128562428384787,"Down",0.409848383264685,0.897525809233071,"GO:0071870","cellular response to catecholamine stimulus"
31,0.0112154778171155,"Down",0.409884782005185,0.897525809233071,"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors"
115,0.0114195791772738,"Down",0.410257483510916,0.897525809233071,"GO:0010594","regulation of endothelial cell migration"
94,0.0519201735545427,"Down",0.410548123769777,0.897525809233071,"GO:0042552","myelination"
89,0.0493957124865407,"Down",0.410789559891228,0.897525809233071,"GO:0043488","regulation of mRNA stability"
28,-0.0104537019884243,"Up",0.410813894459817,0.897525809233071,"GO:0032024","positive regulation of insulin secretion"
271,0.00582273063456708,"Down",0.410997587796313,0.897525809233071,"GO:1901652","response to peptide"
36,-0.0155755865146786,"Up",0.411331994383756,0.897525809233071,"GO:0006879","cellular iron ion homeostasis"
31,0.0202227676999885,"Up",0.411408382525432,0.897525809233071,"GO:0072583","clathrin-dependent endocytosis"
20,0.173204644908451,"Up",0.412064425084043,0.897525809233071,"GO:0032620","interleukin-17 production"
20,0.173204644908451,"Up",0.412064425084043,0.897525809233071,"GO:0032660","regulation of interleukin-17 production"
21,0.102074400010897,"Up",0.412080408377521,0.897525809233071,"GO:1903307","positive regulation of regulated secretory pathway"
156,0.011594236882747,"Down",0.412479221235483,0.897525809233071,"GO:0007018","microtubule-based movement"
229,0.0520755110590116,"Up",0.412928837125761,0.897525809233071,"GO:0002250","adaptive immune response"
62,-0.012703673450027,"Up",0.413145842902941,0.897525809233071,"GO:0015918","sterol transport"
16,0.208882417020801,"Up",0.413196070081803,0.897525809233071,"GO:0046466","membrane lipid catabolic process"
92,0.0103956684220544,"Up",0.413383351062739,0.897525809233071,"GO:2000377","regulation of reactive oxygen species metabolic process"
88,0.0223429722052388,"Up",0.413389241976637,0.897525809233071,"GO:0042542","response to hydrogen peroxide"
32,-0.0138001677008398,"Up",0.413837728704228,0.897525809233071,"GO:0051293","establishment of spindle localization"
68,-0.00757629762427869,"Up",0.413939668312449,0.897525809233071,"GO:0002690","positive regulation of leukocyte chemotaxis"
27,0.0602219326689365,"Down",0.413944047188867,0.897525809233071,"GO:0045604","regulation of epidermal cell differentiation"
38,-0.0185741249512697,"Up",0.414228978332756,0.897617452169223,"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway"
41,-0.00425855755556236,"Up",0.414672606033752,0.897757105575773,"GO:0014015","positive regulation of gliogenesis"
21,0.140328854467274,"Up",0.414965475010211,0.897757105575773,"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II"
17,0.0989521942289913,"Down",0.415240920768544,0.897757105575773,"GO:0072010","glomerular epithelium development"
241,0.0116591229260157,"Down",0.415264235642105,0.897757105575773,"GO:0198738","cell-cell signaling by wnt"
20,0.0495566355931684,"Up",0.416159420090048,0.898634397685897,"GO:1901020","negative regulation of calcium ion transmembrane transporter activity"
30,-0.0232547247055867,"Up",0.416645694312871,0.898634397685897,"GO:0010762","regulation of fibroblast migration"
295,0.0273263382186551,"Down",0.416688904764346,0.898634397685897,"GO:0048667","cell morphogenesis involved in neuron differentiation"
32,0.0376391027294612,"Up",0.417015086036126,0.898634397685897,"GO:0046686","response to cadmium ion"
19,0.0327495725122395,"Up",0.417465555254223,0.898634397685897,"GO:1901223","negative regulation of NIK/NF-kappaB signaling"
22,0.0308689810733782,"Up",0.417510480319755,0.898634397685897,"GO:0009167","purine ribonucleoside monophosphate metabolic process"
279,0.00570378967875502,"Down",0.417549251020037,0.898634397685897,"GO:0030031","cell projection assembly"
16,-0.0194710327161612,"Up",0.417716051616425,0.898634397685897,"GO:0050832","defense response to fungus"
33,-0.00353825553925957,"Down",0.417856492030209,0.898634397685897,"GO:0051952","regulation of amine transport"
51,-0.0107547783960284,"Up",0.41823554207537,0.898926943716906,"GO:0010770","positive regulation of cell morphogenesis involved in differentiation"
29,0.0115760911054761,"Up",0.419373913587979,0.900285402559442,"GO:0070231","T cell apoptotic process"
19,0.0671960596984751,"Down",0.419518040025732,0.900285402559442,"GO:0010907","positive regulation of glucose metabolic process"
72,0.00205536091032975,"Down",0.419821266269369,0.900285402559442,"GO:0050868","negative regulation of T cell activation"
82,0.00627439574444546,"Up",0.419862905625586,0.900285402559442,"GO:0031333","negative regulation of protein-containing complex assembly"
136,-8.14075274715615e-05,"Down",0.420344941503365,0.900285402559442,"GO:0046777","protein autophosphorylation"
41,0.0280618733279644,"Down",0.420772523777537,0.900285402559442,"GO:0038034","signal transduction in absence of ligand"
41,0.0280618733279644,"Down",0.420772523777537,0.900285402559442,"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand"
65,0.0326089230960804,"Up",0.420979806814504,0.900285402559442,"GO:0002821","positive regulation of adaptive immune response"
16,0.0736078825891337,"Up",0.421183261807509,0.900285402559442,"GO:0060155","platelet dense granule organization"
31,0.00699357756927332,"Up",0.421301441424816,0.900285402559442,"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle"
25,0.0253437069155944,"Down",0.421884915715543,0.900540993589643,"GO:0001541","ovarian follicle development"
41,0.00113483768517015,"Down",0.422187969725201,0.900540993589643,"GO:0003333","amino acid transmembrane transport"
201,0.00547398880044277,"Down",0.422531000939382,0.900540993589643,"GO:1901653","cellular response to peptide"
52,0.054312148432195,"Down",0.422858228758759,0.900540993589643,"GO:0001823","mesonephros development"
177,0.00630753694116841,"Down",0.423421285829734,0.900540993589643,"GO:0045787","positive regulation of cell cycle"
238,0.0121761398516227,"Down",0.423853176418301,0.900540993589643,"GO:0010975","regulation of neuron projection development"
362,0.00136407118591918,"Down",0.423939793259771,0.900540993589643,"GO:1901699","cellular response to nitrogen compound"
426,0.00214160717644169,"Up",0.424101279704306,0.900540993589643,"GO:0080135","regulation of cellular response to stress"
22,0.017892260138206,"Down",0.424289537344003,0.900540993589643,"GO:0032733","positive regulation of interleukin-10 production"
392,0.00222372845927126,"Up",0.42438884938104,0.900540993589643,"GO:0051129","negative regulation of cellular component organization"
67,0.0359519633286999,"Up",0.424424785606271,0.900540993589643,"GO:0051283","negative regulation of sequestering of calcium ion"
38,-0.00305869244752767,"Up",0.424737041685615,0.900540993589643,"GO:0032413","negative regulation of ion transmembrane transporter activity"
26,0.00331642654512607,"Down",0.424857263390584,0.900540993589643,"GO:0048538","thymus development"
265,0.0227394302285269,"Up",0.425079218451252,0.900540993589643,"GO:0019221","cytokine-mediated signaling pathway"
264,0.00791481528167678,"Up",0.425283037765698,0.900540993589643,"GO:0090066","regulation of anatomical structure size"
53,0.121229872144944,"Down",0.426450123290683,0.900540993589643,"GO:0061157","mRNA destabilization"
22,0.186274183935674,"Up",0.426920393488765,0.900540993589643,"GO:1901998","toxin transport"
17,0.0408645526941033,"Up",0.426944824657801,0.900540993589643,"GO:0032515","negative regulation of phosphoprotein phosphatase activity"
23,-0.00564204622519931,"Up",0.427449851755,0.900540993589643,"GO:0050798","activated T cell proliferation"
38,-0.00318064336923408,"Up",0.427572976708166,0.900540993589643,"GO:0007586","digestion"
87,0.00539912012209604,"Up",0.427604147812775,0.900540993589643,"GO:1903169","regulation of calcium ion transmembrane transport"
158,-0.00473718977791158,"Down",0.427865094935359,0.900540993589643,"GO:0031098","stress-activated protein kinase signaling cascade"
72,0.0191434845650071,"Up",0.428212150775127,0.900540993589643,"GO:0061640","cytoskeleton-dependent cytokinesis"
53,0.00418065542098429,"Up",0.428231013427262,0.900540993589643,"GO:0120162","positive regulation of cold-induced thermogenesis"
22,0.126813865589869,"Down",0.428397999921333,0.900540993589643,"GO:0022011","myelination in peripheral nervous system"
22,0.126813865589869,"Down",0.428397999921333,0.900540993589643,"GO:0032292","peripheral nervous system axon ensheathment"
372,0.00718457927318495,"Up",0.42858819150797,0.900540993589643,"GO:0050865","regulation of cell activation"
225,0.0171409751074991,"Up",0.428619739843917,0.900540993589643,"GO:1901615","organic hydroxy compound metabolic process"
54,0.12155837293093,"Down",0.428816097509992,0.900540993589643,"GO:0061014","positive regulation of mRNA catabolic process"
16,-0.0101622922065593,"Down",0.429520034676676,0.900540993589643,"GO:0050650","chondroitin sulfate proteoglycan biosynthetic process"
25,0.150896427203903,"Down",0.430330069470836,0.900540993589643,"GO:0006400","tRNA modification"
15,-0.0124158715104271,"Down",0.430338874700161,0.900540993589643,"GO:0045214","sarcomere organization"
70,-0.00706512972101226,"Up",0.430420722636164,0.900540993589643,"GO:0062207","regulation of pattern recognition receptor signaling pathway"
394,0.00283004297430454,"Down",0.430636016432344,0.900540993589643,"GO:0008285","negative regulation of cell population proliferation"
78,-0.0059343651317374,"Up",0.430876755041577,0.900540993589643,"GO:0035303","regulation of dephosphorylation"
168,-0.000146452595053824,"Up",0.430944378966942,0.900540993589643,"GO:0042113","B cell activation"
