"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Fibroblast","TC","LAMC1","ITGA1_ITGB1",0.00363417327357062,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","TC","LAMC1","ITGA1_ITGB1",0.000151898815943715,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","TC","LAMC1","ITGA1_ITGB1",0.00270116027409653,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","TC","LAMC1","ITGA1_ITGB1",0.00378589652542552,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","TC","LAMC1","ITGA1_ITGB1",0.00338910274796591,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Cycling","LAMC3","ITGA1_ITGB1",2.53995375119043e-05,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Cycling","LAMC3","ITGA1_ITGB1",2.53746010212922e-05,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMC3","ITGA1_ITGB1",0.000966198447796191,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMC3","ITGA1_ITGB1",0.000965250755227449,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","LAMC3","ITGA1_ITGB1",0.000460317409678905,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Fibroblast","LAMC3","ITGA1_ITGB1",0.00045986568045982,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","NKC","LAMC3","ITGA1_ITGB1",0.000280218499510974,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","NKC","LAMC3","ITGA1_ITGB1",0.00027994345957799,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMC3","ITGA1_ITGB1",0.00061061590661591,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMC3","ITGA1_ITGB1",0.00061001677305031,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","PC_VSMC","LAMC3","ITGA1_ITGB1",0.00143023576942053,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","PC_VSMC","LAMC3","ITGA1_ITGB1",0.00142883357833337,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","TC","LAMC3","ITGA1_ITGB1",7.46979511192202e-05,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","TC","LAMC3","ITGA1_ITGB1",7.46246185628545e-05,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMA2","ITGA2_ITGB1",0.0309727667401863,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA2","ITGA2_ITGB1",0.00372316683547243,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA2","ITGA2_ITGB1",0.0128220440405106,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA2","ITGA2_ITGB1",0.000881338936525138,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMA2","ITGA2_ITGB1",0.0181375272693419,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA2","ITGA2_ITGB1",0.00215515683824223,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA2","ITGA2_ITGB1",0.00745070380544152,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA2","ITGA2_ITGB1",0.000509551321843295,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMA2","ITGA2_ITGB1",0.00240035350583599,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA2","ITGA2_ITGB1",0.000281245255964237,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA2","ITGA2_ITGB1",0.000976814916432845,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA2","ITGA2_ITGB1",6.64005915361938e-05,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMA2","ITGA2_ITGB1",0.0264236805130778,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA2","ITGA2_ITGB1",0.00316326654092832,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA2","ITGA2_ITGB1",0.0109088114846066,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA2","ITGA2_ITGB1",0.000748479642611318,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMA3","ITGA2_ITGB1",0.00301870109754571,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA3","ITGA2_ITGB1",0.00651653906539764,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA3","ITGA2_ITGB1",0.000362040656500874,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMA3","ITGA2_ITGB1",0.00174685631763892,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA3","ITGA2_ITGB1",0.0037765610939821,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA3","ITGA2_ITGB1",0.000209270064335167,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMA3","ITGA2_ITGB1",0.000227881474996173,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA3","ITGA2_ITGB1",0.000493533764544967,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA3","ITGA2_ITGB1",2.72632523957067e-05,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMA3","ITGA2_ITGB1",0.00256446764712285,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA3","ITGA2_ITGB1",0.00553889905196265,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA3","ITGA2_ITGB1",0.000307439986883584,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMA4","ITGA2_ITGB1",0.0169213980248739,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMA4","ITGA2_ITGB1",0.00820713978916367,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA4","ITGA2_ITGB1",0.0230748758938146,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA4","ITGA2_ITGB1",0.0214671720838603,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA4","ITGA2_ITGB1",0.0212888873367985,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMA4","ITGA2_ITGB1",0.00984991369470096,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMA4","ITGA2_ITGB1",0.00475972862056325,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA4","ITGA2_ITGB1",0.0134670688282625,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA4","ITGA2_ITGB1",0.0125201940033622,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA4","ITGA2_ITGB1",0.0124152711104755,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMA4","ITGA2_ITGB1",0.00129407820550494,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMA4","ITGA2_ITGB1",0.000622551520797816,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA4","ITGA2_ITGB1",0.00177493097150755,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA4","ITGA2_ITGB1",0.0016487609735591,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA4","ITGA2_ITGB1",0.00163479304617552,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMA4","ITGA2_ITGB1",0.0144054091435351,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMA4","ITGA2_ITGB1",0.00697764973692902,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA4","ITGA2_ITGB1",0.0196622453972204,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA4","ITGA2_ITGB1",0.0182878599728343,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA4","ITGA2_ITGB1",0.0181354900378299,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMA5","ITGA2_ITGB1",0.00771734682998467,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMA5","ITGA2_ITGB1",2.17158685882692e-05,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA5","ITGA2_ITGB1",0.00221555355404895,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA5","ITGA2_ITGB1",0.000503680651185552,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA5","ITGA2_ITGB1",0.00773530318020502,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMA5","ITGA2_ITGB1",0.004474745077441,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMA5","ITGA2_ITGB1",1.25506027361409e-05,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA5","ITGA2_ITGB1",0.00128165739097912,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA5","ITGA2_ITGB1",0.000291159522834532,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA5","ITGA2_ITGB1",0.00448519080110122,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMA5","ITGA2_ITGB1",0.000585131294233059,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMA5","ITGA2_ITGB1",1.63478568528719e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA5","ITGA2_ITGB1",0.000167127468106194,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA5","ITGA2_ITGB1",3.79343366287576e-05,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA5","ITGA2_ITGB1",0.000586502558139314,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMA5","ITGA2_ITGB1",0.0065607459986764,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMA5","ITGA2_ITGB1",1.8439872597099e-05,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA5","ITGA2_ITGB1",0.00188194411543773,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA5","ITGA2_ITGB1",0.000427727878359053,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA5","ITGA2_ITGB1",0.00657602906043011,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMB1","ITGA2_ITGB1",0.0164977151691435,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMB1","ITGA2_ITGB1",0.0292619360064085,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMB1","ITGA2_ITGB1",0.0230802594928004,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMB1","ITGA2_ITGB1",0.0253557691796809,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMB1","ITGA2_ITGB1",0.0108667275761074,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMB1","ITGA2_ITGB1",0.00960155941428213,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMB1","ITGA2_ITGB1",0.0171231437850464,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMB1","ITGA2_ITGB1",0.0134702417379681,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMB1","ITGA2_ITGB1",0.0148126545837204,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMB1","ITGA2_ITGB1",0.0063092626626333,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMB1","ITGA2_ITGB1",0.00126117473311989,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMB1","ITGA2_ITGB1",0.002264078629458,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMB1","ITGA2_ITGB1",0.00177535411162206,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMB1","ITGA2_ITGB1",0.00195459090948467,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMB1","ITGA2_ITGB1",0.000826342033838862,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMB1","ITGA2_ITGB1",0.0140438224112181,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMB1","ITGA2_ITGB1",0.0249576541861443,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMB1","ITGA2_ITGB1",0.0196668488240494,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMB1","ITGA2_ITGB1",0.0216132717766081,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMB1","ITGA2_ITGB1",0.00924252459743383,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMB2","ITGA2_ITGB1",0.0146668624917764,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMB2","ITGA2_ITGB1",0.0100165381072616,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMB2","ITGA2_ITGB1",0.000784592069074662,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMB2","ITGA2_ITGB1",0.00447440825409088,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMB2","ITGA2_ITGB1",0.0116335297267476,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMB2","ITGA2_ITGB1",0.0180506003533297,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMB2","ITGA2_ITGB1",0.00852937834911934,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMB2","ITGA2_ITGB1",0.0058135437910977,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMB2","ITGA2_ITGB1",0.000453598019272043,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMB2","ITGA2_ITGB1",0.0025908360444542,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMB2","ITGA2_ITGB1",0.00675666763368015,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMB2","ITGA2_ITGB1",0.0105122663092973,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMB2","ITGA2_ITGB1",0.00111929008839534,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMB2","ITGA2_ITGB1",0.000761086374036839,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMB2","ITGA2_ITGB1",5.91063337005912e-05,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMB2","ITGA2_ITGB1",0.000338229250205373,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMB2","ITGA2_ITGB1",0.000885286323491361,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMB2","ITGA2_ITGB1",0.00138190082183269,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMB2","ITGA2_ITGB1",0.0124818371535064,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMB2","ITGA2_ITGB1",0.00851831493787379,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMB2","ITGA2_ITGB1",0.000666307359219293,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
