"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0060326",0.158878504672897,0.481945905938161,0.197822021315103,0.226237992966929,1.13081708585815,204,"LGALS9;CXCL13;ITGB2;MPP1;PLA2G7;CREB3;CCL19;CORO1B;NBL1;GPSM3;RHOG;RAC1;SPI1;CXCL16;JAML;SLC8B1;CALR;MAPK3;CXCR4;MMP2;CSF1R;NINJ1;C3AR1;CORO1A;PDGFRB;SWAP70;LPAR1;VEGFB;PTK2B","cell chemotaxis"
"GO:0060333",0.02604032363645,0.171135021194833,0.352487857583619,0.526277886735852,1.62706935704972,19,"PPARG;NR1H2;NR1H3;CDC37;PTPN2;NMI;NLRC5;JAK1","interferon-gamma-mediated signaling pathway"
"GO:0060337",0.00508915707929959,0.0564271451599534,0.407017918923954,0.463945352094651,1.73047607871367,37,"IRAK1;CDC37;PTPN6;IRF7;YTHDF2;PTPN2;IFNAR2;USP18;NLRC5;JAK1;ISG15;OAS1;STAT1;PTPN1","type I interferon signaling pathway"
"GO:0060338",0.0153250588160955,0.11798931923742,0.380730400722792,0.510875341867352,1.6603834114039,22,"CDC37;PTPN6;IRF7;YTHDF2;PTPN2;USP18;NLRC5;ISG15;OAS1;PTPN1","regulation of type I interferon-mediated signaling pathway"
"GO:0060343",0.477064220183486,0.81835811247576,0.0770736734944102,-0.336240175500579,-0.995138517617133,17,"CAV3;ADGRG6;ADAMTS1;SFRP1","trabecula formation"
"GO:0060348",0.731319554848967,0.957253625125054,0.0494904866135495,-0.20002695902952,-0.890633916484702,122,"FLI1;EXT1;IFT80;LRRC17;PAPSS2;GHR;SLC10A7;MEF2C;TMEM107;OGN;MAPK14;FOXP1;ADAMTS12;MCPH1;SKI;COL27A1;SCX;BMPR1B;MAP2K6;SMAD5;RARB;SULF1;MEF2D;XYLT1;ATF2;EP300;TAPT1;PDGFC;TGFBR2;SMAD1;BMP6;SH2B3;NOTCH2","bone development"
"GO:0060349",0.264492753623188,0.623341529980814,0.110564716336619,-0.305556334585171,-1.14086094693684,45,"EXT1;IFT80;GHR;MEF2C;TMEM107;SKI;COL27A1;SCX;BMPR1B;RARB;MEF2D;ATF2;TGFBR2;BMP6;INSIG1;COL1A1;COL3A1;MSX1","bone morphogenesis"
"GO:0060350",0.0329707970077265,0.196580601027199,0.321775918075361,-0.46547495093896,-1.58812938797254,30,"EXT1;IFT80;GHR;MEF2C;COL27A1;SCX;BMPR1B;RARB;MEF2D;ATF2;TGFBR2;BMP6","endochondral bone morphogenesis"
"GO:0060351",0.0138628427558417,0.111137208731822,0.380730400722792,-0.587513610301177,-1.68286752261269,15,"EXT1;IFT80;GHR;COL27A1;RARB;ATF2;TGFBR2","cartilage development involved in endochondral bone morphogenesis"
"GO:0060389",0.382629107981221,0.755808656036447,0.103576326612592,0.274890440986012,1.02866100092131,38,"PPARG;SMAD7;TGFB1;EMILIN1;PMEPA1;ACVRL1;ENG;BMPER;PIN1","pathway-restricted SMAD protein phosphorylation"
"GO:0060390",0.257206208425721,0.613798579200964,0.126253987849115,0.375626038536143,1.16130590400218,19,"PPARG;FAM89B;TGFB1;PARP1","regulation of SMAD protein signal transduction"
